id;author;content;people;hashtags
651017827332325376;Greenpeace_PL;"@ARozenek  W Polsce potrzebne jest dobre prawo do rozwoju #OZE i podnoszenie efektywności energetycznej a nie #atom.  @Piechocinski;Greenpeace_PL,ARozenek,hashtag,Piechocinski;OZE,atom
651016747756208128;Greenpeace_PL;"Taki piękny kawałek Puszczy Białowieskiej w Centrum #Warszawa. Autorem zdjęcia Puszczy jest  @AdamWajrak .;Greenpeace_PL,hashtag,AdamWajrak;Warszawa
650592769212313600;michalserwinski;"Dziś Światowy Dzień Zwierząt http://on.fb.me/1hiKdsC via  @Greenpeace_PL  #zwierzeta #animals;michalserwinski,Greenpeace_PL,hashtag;zwierzeta,animals
650350376948883456;Greenpeace_PL;"Pamietacie, że #pszczoły czekają na adopcję jedynie do 15 października? http://adoptujpszczole.pl #AdopujPszczołę;Greenpeace_PL,hashtag;pszczoły,AdopujPszczołę
650016064957452288;Kasia_Guzek;"Polska przyroda jest wyjątkowa    @Greenpeace_PL;Kasia_Guzek,Greenpeace_PL;
649849132333559808;AgaGrzybek;"#ff dla  @IGO_PL   @Greenpeace_PL   @Zieloni   @StrefaZieleni   @esufin   @eci_ttip  za udaną zbiórkę podpisów pod Eur. Inicjatywą Obywatelską #stopTTIP;AgaGrzybek,hashtag,IGO_PL,Greenpeace_PL,Zieloni,StrefaZieleni,esufin,eci_ttip;ff,stopTTIP
649714859635048448;esufin;"Brawo MY! 100% dla Polski EIO #stopTTIP  @Zieloni   @StrefaZieleni   @IGO_PL   @Greenpeace_PL   @Rafal_Gorski   @partiarazem;esufin,hashtag,Zieloni,StrefaZieleni,IGO_PL,Greenpeace_PL,Rafal_Gorski,partiarazem;stopTTIP
649697115430588417;pekacki;"Świetna wiadomość! Brawo  @IGO_PL   @Greenpeace_PL   @panoptykon  Pamiętam smak herbaty, gdy to się zaczynało :);pekacki,IGO_PL,Greenpeace_PL,panoptykon;
649689848585027584;IGO_PL;"Pooooolska!!!! G-R-A-T-U-L-A-C-J-E! Jest 101%! #TTIP #NoTTIP #StopTTIP #NoalTTIP #ACTA  @Greenpeace_PL   @Rafal_Gorski;IGO_PL,hashtag,Greenpeace_PL,Rafal_Gorski;TTIP,NoTTIP,StopTTIP,NoalTTIP,ACTA
649542585900470272;wzmacniaczorg;"@ePForgpl   @Greenpeace_PL   @dawca_pl   @KarmiePsiaki  jesteśmy JEDNĄ pozytywną #nonprofitPL kupą! A kupy nikt nie ruszy;);wzmacniaczorg,epforgpl,Greenpeace_PL,dawca_pl,KarmiePsiaki,hashtag;nonprofitPL
407484081773887488;Greenpeace_PL;"#Arktyka - niedźwiedzie polarne. #Antarktyka - pingwiny. Oba bieguny należy tak samo chronić. #Arctic30 o to apelują!;Greenpeace_PL,hashtag;Arktyka,Antarktyka,Arctic30
406420804889346048;Greenpeace_PL;"Colin opuścił areszt, ale to jeszcze nie wolność. Dołącz do #1z30, zaapeluj o sprawiedliwość! http://greenpeace.pl/1z30;Greenpeace_PL,hashtag;1z30
406004674232217600;Greenpeace_PL;"Udało się! Colin Russell dostał zgodę sądu na zwolnienie za kaucją! Ufff.... #FreeColin #FreeTheArctic30;Greenpeace_PL,hashtag;FreeColin,FreeTheArctic30
405998214794338304;Greenpeace_PL;"Tomek apeluje o wolność dla Colina, jedynego z #Arctic30 nadal w areszcie. Dołącz http://bit.ly/1iFGRN4 #FreeColin;Greenpeace_PL,hashtag;Arctic30,FreeColin
404924480255836160;Greenpeace_PL;"Phil Ball właśnie opuścił areszt jako ostatni z #Arctic30, który otrzymał na to zgodę. W areszcie nadal pozostaje Colin Russell #FreeColin;Greenpeace_PL,hashtag;Arctic30,FreeColin
402463264309010432;Rafal_Gorski;"Szacunek dla wojowników Ziemi :) RT  @Greenpeace_PL : Kto rządzi Polską? Przemysł węglowy czy #obywatele?;Rafal_Gorski,Greenpeace_PL,hashtag;obywatele
869780479800684544;JoankaSW;"Wielki szacunek i podziw dla  @Greenpeace_PL  . Przyłączymy się do was wkrótce. #puszczabialowieska #MamPrawoDoLasu;JoankaSW,Greenpeace_PL,hashtag;puszczabialowieska,MamPrawoDoLasu
869540628677492736;Exen;"I'll be taking active protest measures against #szyszkodnik in Białowieża this weekend. Hopefully w/  @Greenpeace_PL;Exen,hashtag,Greenpeace_PL,Greenpeace;szyszkodnik
869453243893637120;TomaszSiemoniak;"#ObroncyPuszczy bronią polskiej przyrody, prawa i zdrowego rozsądku! Trzymajcie się! #puszczabialowieska #sPiSafer  @Greenpeace_PL;TomaszSiemoniak,hashtag,Greenpeace_PL;ObroncyPuszczy,puszczabialowieska,sPiSafer
1069174444122357760;Greenpeace_PL;"Właśnie rusza #szczytlimatyczny #cop24. Jeśli polski rząd chce rzeczywiście działać na rzecz kimatu musi zrezygnować ze spalania węgla do 2030 roku.;Greenpeace_PL,hashtag;szczytlimatyczny,cop24
1068972856107778048;Greenpeace_PL;"Tuż obok Spodka i #COP24 otworzyliśmy  @ClimateHubCOP24 , przestrzeń progresywnych rozmów o klimacie. W czasie otwarcia - gest solidarności z zatrzymanymi na Słowacji aktywistami i aktywistkami przebywającymi w areszcie po proteście na terenie kopalni węgla. #ActivismIsNotACrime;Greenpeace_PL,hashtag,ClimateHubCOP24;COP24,ActivismIsNotACrime
1068206459358507008;Adbodnar;"Serdeczne gratulacje dla Dziekana Mikołaja Pietrzaka. Well deserved !  @CCBEinfo   @ZuzaRuBlu   @SylwiaSpurek   @hfhrpl   @Greenpeace_PL   @archiwumO   @pokoj_adwokacki;Adbodnar,CCBEinfo,ZuzaRuBlu,SylwiaSpurek,hfhrpl,Greenpeace_PL,archiwumO,pokoj_adwokacki,ORA_Warszawa;
126237757969403904;Greenpeace_PL;"Każda tona spalonego węgla dławi gospodarkę kraju - twierdzą ekonomiści Więcej... http://wyborcza.pl/1,75476,10483487,Czy_wegiel_zabija_polska_gospodarke_.html?fb_ref=su&fb_source=home_multiline#ixzz1b7tlKIsP…;Greenpeace_PL;
122022985937862656;Greenpeace_PL;"o nas w kontekscie obnazania sie ;-) http://youtube.com/watch?feature=player_embedded&v=cxG7P7aXqM8#…! #wybory2011 #sldpoland dziekujemy za link  @BartlomiejKozek;Greenpeace_PL,hashtag,BartlomiejKozek;wybory2011,sldpoland
120080838183493633;Greenpeace_PL;"odwiedzilimy Donalda w #tuskobus -ie, obiecal nam Ministerstwo ds. Energii i Klimatu!  @Platforma_org  #wybory2011 (foto);Greenpeace_PL,hashtag,Platforma_org;tuskobus,wybory2011
115437213248008192;Greenpeace_PL;"prezes #wybierzpis zaprasza nas kawę (wideo) http://tvn24.pl/0,1717810,0,1,greenpeace-zjezdza-z-lin--prezes-pis-zaprasza-na-kawe,wiadomosc.html… via  @tvn24  #wybory2011 #wybory #kaczynski;Greenpeace_PL,hashtag,tvn24;wybierzpis,wybory2011,wybory,kaczynski
114832331843436544;Greenpeace_PL;"koniec prac sejmu, w weekend wre praca przy kampaniach, nie leniuchuj wyslij fax do politykow! #PiS #PO #wybory2011 http://wyborcza.pl/myodnawialni/0,0.html…;Greenpeace_PL,hashtag;PiS,PO,wybory2011
114408174605443072;Greenpeace_PL;"40lat zwyciestw #greenpeace (video) http://youtube.com/watch?v=nDVCwEBibfg…;Greenpeace_PL,hashtag;greenpeace
114357555379175424;Greenpeace_PL;"40 urodziny Greenpeace! Tyle sukcesow za nami!  Teraz tez sie uda! #Greenpeace http://greenpeace.org/international/en/about/history/Victories-timeline/…;Greenpeace_PL,hashtag;Greenpeace
114228863390859265;Greenpeace_PL;"Polska atrakcyjna dla inwestycji w elektrownie wiatrowe  @gazeta_wyborcza  #czystaenergia http://wyborcza.pl/1,75248,10290305,Dzieki_pieniadzom_z_UE_elektrownie_wiatrowe_maja_latwiej.html#ixzz1Y07KUBzf… #fb;Greenpeace_PL,gazeta_wyborcza,hashtag;czystaenergia,fb
114098539688239104;Greenpeace_PL;"@BartlomiejKozek  ...bo to debata o sprawach spolecznych a nie o energatyce ;-) ale jestesmy za OZE jako przyszlosc dla ZUS prawie jak #PO;Greenpeace_PL,BartlomiejKozek,hashtag;PO
114037362375393280;Greenpeace_PL;"bez ustawy o OZE o funduszach z UE PO moze tylko pomazyc - Now spot PO [WIDEO] http://bit.ly/qMYV8X #PO #Tusk #wybory #wybory2011;Greenpeace_PL,hashtag;PO,Tusk,wybory,wybory2011
113981991061426176;Greenpeace_PL;"@Quechua_   niestety wiemy i dzieki za czujnosc... ale uwaga: profil myodnawialni zajmuje sie sprawami czystej energii :-);Greenpeace_PL,Quechua_;
113946205238726658;Greenpeace_PL;"3x tak w Zielonym Sejmie: Głosuj teraz!  #Sejm #Wybory2011 #wybory #PO #PiS #myodnawialni http://wyborcza.pl/myodnawialni/0,0.html…;Greenpeace_PL,hashtag;Sejm,Wybory2011,wybory,PO,PiS,myodnawialni
113547029447327744;Greenpeace_PL;"W czasie konwencji programowej  @Platforma_org  nasza aktywistka zaskoczyła Tuska. Więcej tu: http://alturl.com/ki3ty;Greenpeace_PL,Platforma_org;
111190338957361152;Greenpeace_PL;"Kibicowaliśmy Polsce, podobnie jak politycy. Tylko co z tego, skoro politycy sami strzelają Polsce samobója? Działaj na myodnawialni.pl!;Greenpeace_PL;
110766077134385152;Greenpeace_PL;"Ciągle czekamy na Wasze komiksy. Dodatkowym wyróżnieniem dla pracy, która otrzyma nagrodę główną, będzie... http://fb.me/WkDEJ66l;Greenpeace_PL;
109247609511739392;Greenpeace_PL;"hello twitter :-);Greenpeace_PL;
935925507803287552;MZmihorski;"Jestem w #puszczabialowieska. Mega-dewastacja! Ale dzielni, pracowici ludzie  @DlaPuszczy   @Greenpeace_PL  robią super robotę, byłem u nich długo. Jak możecie, pomóżcie im wytrwać https://pomagam.pl/dlapuszczy   @ilonadarmach   @JakubMedek   @don_imba   @WitoldGlowacki   @Anna_Mierzynska;MZmihorski,hashtag,DlaPuszczy,Greenpeace_PL,ilonadarmach,JakubMedek,don_imba,WitoldGlowacki,Anna_Mierzynska;puszczabialowieska
935532224287592448;Greenpeace_PL;"Okolice Wilczej Tryby w Nadleśnictwie Białowieża to symbl tego, jakie spustoszenie sieje decyzja Jana Szyszki w #PuszczaBiałowieska. Raport patroli GP,  @DlaPuszczy   #DzikaPolska: http://act.gp/raport_wilcza;Greenpeace_PL,hashtag,DlaPuszczy;PuszczaBiałowieska,DzikaPolska
923101306214080512;oko_press;"Za wiedza i zgodą Generalnej Dyrekcji Ochrony Środowiska organizuje się na żubra komercyjne polowania - udowodnił  @Greenpeace_PL .;oko_press,Greenpeace_PL;
922918424023523328;Exen;"PORAŻAJĄCY raport  @Greenpeace_PL  o MAFII, która morduje żubry dla pieniędzy... #savethebison #mustread http://greenpeace.org/poland/PageFiles/765760/POLOWANIE_czyli%20ochrona_zubra_po%20polsku_strony.pdf…;Exen,Greenpeace_PL,hashtag;savethebison,mustread
917371193816166400;A_Gajcy;"Protesty protestami, ale wysypywanie trocin (czy czegokolwiek) na głowę ministra jest nie do obrony. Żenada  @Greenpeace_PL;A_Gajcy,Greenpeace_PL;
917370326702575616;Greenpeace_PL;"Garść konfetti z trocin to nie atak. To symbol dewastacji, jaka przez decyzje Jana Szyszki ma miejsce w Puszczy Białowieskiej.;Greenpeace_PL,OnetWiadomosci;
917352079395643392;Greenpeace_PL;"Kiedy minister lekceważy merytoryczne argumenty, aktywiści symbolicznie zwracają uwagę na dewastację Puszczy, jakiej dopuszcza się #Szyszko;Greenpeace_PL,a_Brzozka,MinSrodowiska,hashtag;Szyszko
917348625734361088;Greenpeace_PL;"Jeszcze raz: #PuszczaBiałowieska zagrożona jest przez intensywną wycinkę nie przez kornika. #LasBawarski odradza się pięknie bez ingerencji;Greenpeace_PL,hashtag,MZmihorski;PuszczaBiałowieska,LasBawarski
917333789831024640;a_Brzozka;"Kiedy brakuje argumentów merytorycznych,  @Greenpeace_PL  narusza nietykalność cielesną Ministra konstytucyjnego.;a_Brzozka,Greenpeace_PL;
917304133899702273;Greenpeace_PL;"Dosyć hipokryzji: minister środowiska nie broni #puszczabialowieska, tylko doprowadza do jej dewastacji. W prezencie dostał trociny.;Greenpeace_PL,hashtag;puszczabialowieska
917301726583185408;Greenpeace_PL;"Trociny symbolizujące dewastację #puszczabialowieska - #JanSzyszko powitany na międzynarodowej konferencji dotyczącej lasów;Greenpeace_PL,hashtag;puszczabialowieska,JanSzyszko
917270692042862592;NaukaPrzyrody;"Las Bawarski: historia prawdziwa, czyli sukces biernej #ochronaPrzyrody https://buff.ly/2y3r5LG #kochamPuszcze   @WWF_Polska   @Greenpeace_PL;NaukaPrzyrody,hashtag,WWF_Polska,Greenpeace_PL;ochronaPrzyrody,kochamPuszcze
878629591908311040;Greenpeace_PL;"Idziemy! #ObroncyPuszczy dziś w Warszawie. Tłumy w obronie #PuszczaBialowieska.;Greenpeace_PL,hashtag;ObroncyPuszczy,PuszczaBialowieska
878584646014992384;Greenpeace_PL;"Warszawski Marsz dla #PuszczaBialowieska dziś o 16. #ObroncyPuszczy, dołączajcie! Start z Placu Defilad, wypatrujce banerów #KochamPuszcze;Greenpeace_PL,hashtag;PuszczaBialowieska,ObroncyPuszczy,KochamPuszcze
877911064687628291;oko_press;"Ponad 20 osób z  @Greenpeace_PL  i Fundacji Dzika Polska zablokowało harvester w Puszczy Białowieskiej.;oko_press,Greenpeace_PL;
877888085060493312;Greenpeace_PL;"Znów blokada wycinki #PuszczaBialowieska. #ObroncyPuszczy zwracają uwagę na wizytę przedst. państw komitetu #UNESCO: http://bit.ly/2rZfy9c;Greenpeace_PL,hashtag;PuszczaBialowieska,ObroncyPuszczy,UNESCO
877861577923452928;Greenpeace_PL;"Trwa blokada ciężkiego sprzętu do wycinki w #PuszczaBialowieska. około 20 aktywistów blokuje wycinkę;Greenpeace_PL,hashtag;PuszczaBialowieska
877785752301481984;TomaszSiemoniak;". @GabaLenartowicz  wnioskuje o wprowadzenie do porządku obrad uchwały o obronie #PuszczaBiałowieska.  @Greenpeace_PL   @Platforma_org;TomaszSiemoniak,GabaLenartowicz,hashtag,Greenpeace_PL,Platforma_org;PuszczaBiałowieska
877775282140098560;JNizinkiewicz;"Obrona Puszczy to akt patriotyczny-  @KaJagiello  Z  @Greenpeace_PL   @Greenpeace  dla  @rzeczpospolita  #PuszczaBiałowieska;JNizinkiewicz,KaJagiello,Greenpeace_PL,Greenpeace,rzeczpospolita,hashtag;PuszczaBiałowieska
877510108187688960;Greenpeace_PL;"Jan Szyszko: #PuszczaBialowieska jest na liscie #UNESCO bezprawnie.  @RobertCyglicki  komentuje kuriozalną wypowiedź http://act.gp/2tNzf58;Greenpeace_PL,hashtag,RobertCyglicki;PuszczaBialowieska,UNESCO
877432675073642496;Greenpeace_PL;"Cała Puszcza Parkiem Narodowym! Wspaniale wczoraj na #KulturaDlaPuszczy. Widzimy się w sobotę o 16 pod Pałacem Kult. na #MarszDlaPuszczy;Greenpeace_PL,hashtag;KulturaDlaPuszczy,MarszDlaPuszczy
877264324536000512;Greenpeace_PL;"#KulturaDlaPuszczy niezwykły koncert trwa w Warszawie w PlacZabaw nad Wisłą. Piękna muzyka, piękni ludzie, piękne niebo #kochampuszcze;Greenpeace_PL,hashtag;KulturaDlaPuszczy,kochampuszcze
877261165809807361;Greenpeace_PL;"Kayah dla #PuszczaBialowieska. #ObroncyPuszczy, jest nas coraz więcej! Koncert #KulturaDlaPuszczy w Warszawie;Greenpeace_PL,hashtag;PuszczaBialowieska,ObroncyPuszczy,KulturaDlaPuszczy
1050316816831209472;NaukaPrzyrody;"No więc bardzo ciekawa praca naukowa dla  @MinSrodowiska  : #zmianyKlimatu a gospodarka leśna w Europie. "Trade-offs in using European forests to meet climate objectives" Świeżynka z  @Nature  https://buff.ly/2pOgJJO  @DoskonaleSzare   @Greenpeace_PL   @WWF_Polska   @MZmihorski   @KaJagiello;NaukaPrzyrody,MinSrodowiska,hashtag,nature,DoskonaleSzare,Greenpeace_PL,WWF_Polska,MZmihorski,KaJagiello;zmianyKlimatu
1049679311660298241;Greenpeace_PL;"57000 adoptowanych pszczół, a do końca #adoptujpszczole jeszcze dwa tygodnie. Czy wśród tego roju są również wasze pszczoły? Zajrzyjcie na http://adoptujpszczole.pl;Greenpeace_PL,hashtag;adoptujpszczole
1049375165312843777;Greenpeace_PL;"Przeciwdziałając katastrofie klimatycznej zapobiegniemy jej negatywnym skutkom dla gospodarki.  @MarekJozefiak  komentuje najnowszy raport #IPCC. #ZmianaKlimatu i odejście od węgla musi stać się priorytetem rządu.   https://tvn24bis.pl/bilans,111,m/bilans-jak-globalne-ocieplenie-wplywa-na-polska-gospodarke,874441.html… #klimat;Greenpeace_PL,MarekJozefiak,hashtag;IPCC,ZmianaKlimatu,klimat
1049246235016814597;Greenpeace_PL;"Nagroda Nobla w dziedzinie ekonomii przypadła naukowcom, którzy analizują wpływ #zmianaklimatu na globalną gospodarkę. Laureatami zostali William Nordhaus i Paul Romer. #klimat;Greenpeace_PL,hashtag;zmianaklimatu,klimat
1049222630916669446;Greenpeace_PL;"Przełomowy raport naukowców z  @IPCC_CH : jest nadzieja na uniknięcie katastrofy klimatycznej. Powstrzymanie wzrostu średniej globalnej temperatury na poziomie 1,5°C jest możliwe. Trzeba jednak działać szybko i realizować ambitne cele. http://greenpeace.org/poland/pl/wydarzenia/polska/Przelomowy-raport-jest-nadzieja-na-unikniecie-katastrofy-klimatycznej/… #klimat #zmianaklimatu;Greenpeace_PL,IPCC_CH,hashtag;klimat,zmianaklimatu
971770362974408704;Greenpeace_PL;"Z okazji #DzienKobiet zobowiązujemy się: od tej pory nie zorganizujemy żadnej debaty #bezkobiet i będziemy dbać o to, żeby ich głos był bardziej słyszalny. #8marca http://act.gp/2FzcqMi Liczymy na kolejne #NGO!;Greenpeace_PL,hashtag;DzienKobiet,bezkobiet,8marca,NGO
965885490074411008;oko_press;"ZWIĘKSZONA WYCINKA W PUSZCZY BIAŁOWIESKIEJ NIEZGODNA Z PRAWEM. #PuszczaBiałowieska CORAZ BLIŻEJ ZWYCIĘSTWA!  @Greenpeace_PL;oko_press,hashtag,Greenpeace_PL;PuszczaBiałowieska
949017421150638081;oko_press;"Dobra petycja oznacza, że kiedy idę rozmawiać z politykiem, jest ze mną 100 albo 180 tysięcy osób. Nie jestem sama - Katarzyna Jagiełło  @Greenpeace_PL  #debataOKOpress;oko_press,Greenpeace_PL,hashtag;debataOKOpress
944187878531321856;ARozenek;"Północna Droga Morska. W skutek postępującej katastrofy klimatycznej powstał nowy szlak transportowy. Popłyną nim tankowce pełne skroplonego gazu, który spalimy by jeszcze bardziej spieprzyć klimat Ziemi. W tle geopolityka i wojna surowcowa.    @Greenpeace_PL   @KaJagiello;ARozenek,Greenpeace_PL,KaJagiello,Energetyka_24;
688732956496687104;Greenpeace_PL;"Dziesiątki tysięcy osób protestują w obronie Puszczy Białowieskiej. Damy radę! kochampuszcze.pl #KochamPuszcze;Greenpeace_PL,hashtag;KochamPuszcze
688692341645815808;Greenpeace_PL;""Nie tnijmy puszczy, zostawmy naturze wolną rękę", apelują biolodzy z Wydziału Bologii UW http://wyborcza.pl/1,75400,19479088,nie-tnijmy-puszczy-zostawmy-naturze-wolna-reke-apeluja-biologowie.html…;Greenpeace_PL;
688660292482433024;Greenpeace_PL;"W ciągu 4 dni już ponad 40 tys. osób podpisało się pod petycją kochampuszcze.pl :) Naprawdę kochacie Puszczę! ;Greenpeace_PL;
688318527531528193;KaJagiello;"#KochamPuszcze ktora pieknie, naturalnie sie odnawia po poprzednie gradacji kornika  @Greenpeace_PL;KaJagiello,hashtag,Greenpeace_PL;KochamPuszcze
688005095078912000;Greenpeace_PL;"No dobra, przyznajemy, że #koty są mistrzami #selfie. Ale trenujemy, by im dorównać ;) http://boredpanda.com/manny-cat-takes-selfies-dogs-gopro/…;Greenpeace_PL,hashtag;koty,selfie
1016992066507870208;NaukaPrzyrody;"Drodzy zwolennicy hasła A GDZIE BYLI EKOLODZY?: istnienie takich org. jak  @ObozDlaKlimatu   @NaukaPrzyrody  i  @Greenpeace_PL   @WWF_Polska  jest odpowiedzią na SŁABOŚĆ państwa. Gdyby władze jak  @PremierRP  konsultowały się na poważnie z naukowcami, to połowa tych org. byłaby zbędna;NaukaPrzyrody,ObozDlaKlimatu,Greenpeace_PL,WWF_Polska,PremierRP;
1016974241185529856;BratWodza;"SONDA   @Greenpeace_PL  i  @amnestyPL     zajmuję się w Polsce   1 Zwalczaniem Polskiego Rządu 2 Ochroną przyrody i praw człowieka;BratWodza,Greenpeace_PL,amnestyPL;
1016971080903389185;bogdan607;"Przecież wasz ekolog wystawił pozytywną ocenę dla budowy tego zamku, jaja sobie robicie?;bogdan607,Greenpeace_PL,MarekJozefiak;
1016801985163603969;MisMiodojad;"Trzeba ostrzegać przed wami ludzi. By nie wpłacali na wasze cele ani  grosza. Jesteście bandą załganych hipokrytów nie obrońcami przyrody..;MisMiodojad,Greenpeace_PL,MarekJozefiak;
1016751216993406984;DemaskatorProp;"No to podsumujmy działania  @WWF_Polska  i  @Greenpeace_PL :  Puszcza Białowieska - histeria na międzynarodową skalę  Przekop Mierzei Wiślanej - krzyk   Ścieki w Motławie -    Budowa pałacu w Puszczy Noteckiej -    Co to jest, jeśli nie działanie na zlecenie albo za  ?;DemaskatorProp,WWF_Polska,Greenpeace_PL;
1016714157373181954;lewicki_mateusz;"Pewna rodzina buduje sobie zamek w Stobnicy na terenie #Natura2000    @amnestyPL  nie może być wszędzie,  @Greenpeace_PL  chyba śpi.  CBA w związku ze sprawą wchodzi do siedziby Regionalnej Dyrekcji Ochrony Środowiska w Poznaniu.  A poniżej najtrafniejszy komentarz do całej sytuacji:;lewicki_mateusz,hashtag,amnestyPL,Greenpeace_PL;Natura2000
145169508024328192;Greenpeace_PL;"na ratunek Amazonii! brazyliska prezydent Dilma Rousseff  @dilmabr  ostatnia szansa na uratowanie lasow deszczowych http://greenpeace.org/poland/pl/co-robimy/lasy-pierwotne/ratuj-amazonie/…;Greenpeace_PL,dilmabr;
126237757969403904;Greenpeace_PL;"Każda tona spalonego węgla dławi gospodarkę kraju - twierdzą ekonomiści Więcej... http://wyborcza.pl/1,75476,10483487,Czy_wegiel_zabija_polska_gospodarke_.html?fb_ref=su&fb_source=home_multiline#ixzz1b7tlKIsP…;Greenpeace_PL;
122022985937862656;Greenpeace_PL;"o nas w kontekscie obnazania sie ;-) http://youtube.com/watch?feature=player_embedded&v=cxG7P7aXqM8#…! #wybory2011 #sldpoland dziekujemy za link  @BartlomiejKozek;Greenpeace_PL,hashtag,BartlomiejKozek;wybory2011,sldpoland
120080838183493633;Greenpeace_PL;"odwiedzilimy Donalda w #tuskobus -ie, obiecal nam Ministerstwo ds. Energii i Klimatu!  @Platforma_org  #wybory2011 (foto);Greenpeace_PL,hashtag,Platforma_org;tuskobus,wybory2011
115437213248008192;Greenpeace_PL;"prezes #wybierzpis zaprasza nas kawę (wideo) http://tvn24.pl/0,1717810,0,1,greenpeace-zjezdza-z-lin--prezes-pis-zaprasza-na-kawe,wiadomosc.html… via  @tvn24  #wybory2011 #wybory #kaczynski;Greenpeace_PL,hashtag,tvn24;wybierzpis,wybory2011,wybory,kaczynski
114832331843436544;Greenpeace_PL;"koniec prac sejmu, w weekend wre praca przy kampaniach, nie leniuchuj wyslij fax do politykow! #PiS #PO #wybory2011 http://wyborcza.pl/myodnawialni/0,0.html…;Greenpeace_PL,hashtag;PiS,PO,wybory2011
114408174605443072;Greenpeace_PL;"40lat zwyciestw #greenpeace (video) http://youtube.com/watch?v=nDVCwEBibfg…;Greenpeace_PL,hashtag;greenpeace
114357555379175424;Greenpeace_PL;"40 urodziny Greenpeace! Tyle sukcesow za nami!  Teraz tez sie uda! #Greenpeace http://greenpeace.org/international/en/about/history/Victories-timeline/…;Greenpeace_PL,hashtag;Greenpeace
114228863390859265;Greenpeace_PL;"Polska atrakcyjna dla inwestycji w elektrownie wiatrowe  @gazeta_wyborcza  #czystaenergia http://wyborcza.pl/1,75248,10290305,Dzieki_pieniadzom_z_UE_elektrownie_wiatrowe_maja_latwiej.html#ixzz1Y07KUBzf… #fb;Greenpeace_PL,gazeta_wyborcza,hashtag;czystaenergia,fb
114098539688239104;Greenpeace_PL;"@BartlomiejKozek  ...bo to debata o sprawach spolecznych a nie o energatyce ;-) ale jestesmy za OZE jako przyszlosc dla ZUS prawie jak #PO;Greenpeace_PL,BartlomiejKozek,hashtag;PO
114037362375393280;Greenpeace_PL;"bez ustawy o OZE o funduszach z UE PO moze tylko pomazyc - Now spot PO [WIDEO] http://bit.ly/qMYV8X #PO #Tusk #wybory #wybory2011;Greenpeace_PL,hashtag;PO,Tusk,wybory,wybory2011
113981991061426176;Greenpeace_PL;"@Quechua_   niestety wiemy i dzieki za czujnosc... ale uwaga: profil myodnawialni zajmuje sie sprawami czystej energii :-);Greenpeace_PL,Quechua_;
113946205238726658;Greenpeace_PL;"3x tak w Zielonym Sejmie: Głosuj teraz!  #Sejm #Wybory2011 #wybory #PO #PiS #myodnawialni http://wyborcza.pl/myodnawialni/0,0.html…;Greenpeace_PL,hashtag;Sejm,Wybory2011,wybory,PO,PiS,myodnawialni
113547029447327744;Greenpeace_PL;"W czasie konwencji programowej  @Platforma_org  nasza aktywistka zaskoczyła Tuska. Więcej tu: http://alturl.com/ki3ty;Greenpeace_PL,Platforma_org;
111190338957361152;Greenpeace_PL;"Kibicowaliśmy Polsce, podobnie jak politycy. Tylko co z tego, skoro politycy sami strzelają Polsce samobója? Działaj na myodnawialni.pl!;Greenpeace_PL;
110766077134385152;Greenpeace_PL;"Ciągle czekamy na Wasze komiksy. Dodatkowym wyróżnieniem dla pracy, która otrzyma nagrodę główną, będzie... http://fb.me/WkDEJ66l;Greenpeace_PL;
109247609511739392;Greenpeace_PL;"hello twitter :-);Greenpeace_PL;
396998432629342208;Greenpeace_PL;"Nie mają supermocy, ale setki tysięcy osób popierających ich w walce o ochronę Arktyki. Dołącz http://greenpeace.pl/1z30;Greenpeace_PL;
395521231694221312;Greenpeace_PL;"Organizacje ekologiczne apelują do  @PremierRP   @premiertusk  o wycofanie się z planów rozbudowy elektrowni Opole http://bit.ly/HeTAaM;Greenpeace_PL,PremierRP,premiertusk;
395215410024312832;Greenpeace_PL;"@WoodstockPoland  Wielkie dzięki, że jesteście z nami! <3 #1z30;Greenpeace_PL,PolAndRockFest,WoodstockPoland,hashtag;1z30
394916699624857600;Greenpeace_PL;"Arktyka zasługuje na to, by ją chronić! Tomek miał odwagę działać. Wesprzyj go: http://greenpeace.pl/1z30 #1z30;Greenpeace_PL,hashtag;1z30
394774734681808896;Greenpeace_PL;"Tańsza energia i 100 tys. miejsc pracy. Rewolucja Energetyczna w Polsce jest możliwa! #OZE http://tnij.org/3r20  @PremierRP   @Piechocinski;Greenpeace_PL,hashtag,PremierRP,Piechocinski;OZE
394103596049907713;Greenpeace_PL;"Wystąpienie  @KrzysztofLisek  w  @Europarl_PL  dotyczące zatrzymania naszych aktywistów: http://youtube.com/watch?v=A2Nlo8IKHUM… Panie Pośle, dziękujemy! #1z30;Greenpeace_PL,KrzysztofLisek,Europarl_PL,hashtag;1z30
393490410678411264;Greenpeace_PL;"Helsińska Fundacja Praw Człowieka  @Adbodnar : Akcja Greenpeace mieściła się w granicach wolności słowa. http://tnij.org/3eu1 #1z30;Greenpeace_PL,Adbodnar,hashtag;1z30
393441606696591360;Greenpeace_PL;"Amnesty International: zarzuty chuligaństwa są bezpodstawne wobec pokojowego protestu Greenpeace http://amnesty.org/en/news/russia-hooliganism-charges-do-not-apply-peaceful-greenpeace-protest-2013-10-24…;Greenpeace_PL;
